mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
2,16QAM,4,16.0,70000,430080000,18089008,0.042059635416666664,56489,0.8069857142857143,0.042059635416666664,0.0753324698953632,0.00028472997284484424
3,64QAM,6,16.0,70000,645120000,64549843,0.10005866040426588,69906,0.9986571428571429,0.10005866040426581,0.09268249850920124,0.00035030691706208734
0,BPSK,1,16.5,70000,107520000,594369,0.005527985491071428,8413,0.12018571428571428,0.005527985491071425,0.03177526323497688,0.0001200992062333751
1,QPSK,2,16.5,70000,215040000,2332328,0.010846019345238095,17296,0.2470857142857143,0.010846019345238095,0.04371887351733611,0.00016524180989537
2,16QAM,4,16.5,70000,430080000,16486962,0.038334640066964284,53869,0.7695571428571428,0.03833464006696428,0.0724414517610678,0.0002738029513889534
3,64QAM,6,16.5,70000,645120000,60146408,0.09323289930555556,69828,0.9975428571428572,0.09323289930555555,0.09106906484645486,0.00034420871102133446
0,BPSK,1,17.0,70000,107520000,530212,0.004931287202380953,7460,0.10657142857142857,0.004931287202380952,0.029785342873035022,0.00011257801422405823
1,QPSK,2,17.0,70000,215040000,2083301,0.009687969680059524,15652,0.2236,0.009687969680059517,0.04135233723828498,0.00015629714351968223
2,16QAM,4,17.0,70000,430080000,14923729,0.03469989071800595,51436,0.7348,0.034699890718005964,0.06933972906506922,0.0002620795415468148
3,64QAM,6,17.0,70000,645120000,55907517,0.08666219773065476,69698,0.9956857142857143,0.08666219773065473,0.0890178852586052,0.00033645598090164565
0,BPSK,1,17.5,70000,107520000,474314,0.0044114025297619045,6798,0.09711428571428571,0.004411402529761906,0.028205180834045506,0.00010660556310069965
1,QPSK,2,17.5,70000,215040000,1881846,0.008751143973214286,14033,0.20047142857142858,0.008751143973214281,0.039195650125410715,0.0001481456324390491
2,16QAM,4,17.5,70000,430080000,13505524,0.03140235305059524,48290,0.6898571428571428,0.031402353050595216,0.06664859428281439,0.00025190800814909735
3,64QAM,6,17.5,70000,645120000,51555857,0.07991669301835318,69438,0.9919714285714286,0.07991669301835315,0.08730680856144618,0.0003299887188804449
0,BPSK,1,18.0,70000,107520000,436196,0.004056882440476191,6088,0.08697142857142857,0.004056882440476191,0.02709906770400395,0.00010242484843785221
1,QPSK,2,18.0,70000,215040000,1707895,0.007942220052083334,12860,0.18371428571428572,0.00794222005208333,0.03769118486473122,0.00014245928824491497
