mode_id,modulation,bits_per_symbol,snr_db,num_blocks,total_bits,bit_errors,ber,block_errors,bler,mean_block_ber,std_block_ber,se_block_ber
2,16QAM,4,17.0,15000,92160000,3160944,0.0342984375,11049,0.7366,0.0342984375,0.06841017653321636,0.0005585667524003332
3,64QAM,6,17.0,15000,138240000,11963238,0.08653962673611111,14929,0.9952666666666666,0.0865396267361111,0.08818851077254322,0.0007200561752288947
0,BPSK,1,17.5,15000,23040000,108198,0.00469609375,1482,0.0988,0.004696093749999999,0.029608136469802922,0.00024174942195235598
1,QPSK,2,17.5,15000,46080000,420960,0.009135416666666667,3060,0.204,0.009135416666666667,0.04051017018825665,0.0003307641545151185
2,16QAM,4,17.5,15000,92160000,2944346,0.03194819878472222,10440,0.696,0.03194819878472223,0.06776620890504234,0.000553308778734011
3,64QAM,6,17.5,15000,138240000,11177550,0.08085611979166667,14877,0.9918,0.08085611979166668,0.08793422735696091,0.0007179799598347989
0,BPSK,1,18.0,15000,23040000,96959,0.004208289930555556,1340,0.08933333333333333,0.004208289930555556,0.027524850801141667,0.0002247394656967795
1,QPSK,2,18.0,15000,46080000,376718,0.008175303819444445,2729,0.18193333333333334,0.008175303819444443,0.03837199547819182,0.0003133060311131778
2,16QAM,4,18.0,15000,92160000,2646116,0.028712196180555555,9790,0.6526666666666666,0.02871219618055555,0.0648048322683781,0.000529129239747255
3,64QAM,6,18.0,15000,138240000,10259281,0.07421354890046296,14798,0.9865333333333334,0.07421354890046294,0.08582071845986965,0.0007007232319524454
0,BPSK,1,20.0,20000,30720000,71036,0.0023123697916666666,1059,0.05295,0.002312369791666666,0.020662383342746154,0.0001461051137713177
1,QPSK,2,20.0,20000,61440000,283986,0.00462216796875,2336,0.1168,0.004622167968749999,0.02859361782953389,0.00020218741065919984
2,16QAM,4,20.0,20000,122880000,2185368,0.0177845703125,9746,0.4873,0.017784570312499994,0.05098096160160586,0.00036048983659906495
3,64QAM,6,20.0,20000,184320000,9418583,0.051099083116319444,18724,0.9362,0.05109908311631944,0.07374727181970037,0.0005214719599771771
0,BPSK,1,22.0,30000,46080000,70519,0.0015303602430555556,1052,0.03506666666666667,0.0015303602430555556,0.01656904256068997,9.56614118262872e-05
1,QPSK,2,22.0,30000,92160000,281936,0.003059201388888889,2299,0.07663333333333333,0.003059201388888889,0.02339705856894617,0.0001350829806302651
2,16QAM,4,22.0,30000,184320000,2171185,0.011779432508680555,10400,0.3466666666666667,0.011779432508680557,0.042283801589000226,0.00024412564229770006
3,64QAM,6,22.0,30000,276480000,9820598,0.03552010271990741,24940,0.8313333333333334,0.03552010271990741,0.06417700759406975,0.00037052612610220825
0,BPSK,1,22.5,35000,53760000,75186,0.001398549107142857,1139,0.032542857142857144,0.001398549107142857,0.016035511483772948,8.571341427708202e-05
1,QPSK,2,22.5,35000,107520000,302371,0.0028122302827380953,2483,0.07094285714285714,0.0028122302827380944,0.02238348408577798,0.00011964475510184021
2,16QAM,4,22.5,35000,215040000,2352695,0.010940731956845239,11095,0.317,0.010940731956845235,0.04072741328855942,0.00021769718110761937
3,64QAM,6,22.5,35000,322560000,10618263,0.03291872209821429,27928,0.7979428571428572,0.03291872209821428,0.06251505372187158,0.0003341570179185865
0,BPSK,1,23.0,35000,53760000,67354,0.0012528645833333333,989,0.028257142857142856,0.0012528645833333333,0.01529797283287946,8.177110436115787e-05
1,QPSK,2,23.0,35000,107520000,265640,0.0024706101190476192,2111,0.060314285714285716,0.002470610119047619,0.021390453263742483,0.00011433678208674976
2,16QAM,4,23.0,35000,215040000,2042053,0.009496154203869048,10011,0.2860285714285714,0.009496154203869045,0.038285829780528434,0.00020464636829583424
3,64QAM,6,23.0,35000,322560000,9375019,0.02906441902281746,26512,0.7574857142857143,0.02906441902281746,0.059140889382531654,0.00031612135088361447
0,BPSK,1,23.5,35000,53760000,63346,0.001178311011904762,841,0.024028571428571427,0.001178311011904762,0.014394576821051771,7.694224955996188e-05
1,QPSK,2,23.5,35000,107520000,248385,0.002310128348214286,1908,0.054514285714285717,0.0023101283482142854,0.02053983137855178,0.00010979001685807066
2,16QAM,4,23.5,35000,215040000,1854839,0.008625553385416667,9070,0.2591428571428571,0.008625553385416663,0.0369529044338828,0.000197521582625413
